name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
Glenn Adams,adamg101,0,1.000000000,0.149390243,0.850609756,0.653061224,0.346938775,0.551020408,0.448979591,0.068181818,0.931818181,0,1.000000000,0.231707317,0.768292682,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Mike Adams,adamm102,0,1.000000000,0.450000000,0.550000000,0.222222222,0.777777777,0.750000000,0.250000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Butch Alberts,albeb101,0,1.000000000,0.111111111,0.888888888,1.000000000,0,0.363636363,0.636363636,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Gary Alexander,alexg101,0.003676470,0.996323529,0.402214022,0.601476014,0.761467889,0.238532110,0.436619718,0.563380281,0.025000000,0.975000000,0,1.000000000,0.111111111,0.888888888,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Bill Almon,almob001,0,1.000000000,0.227166276,0.772833723,0.762886597,0.237113402,0.549586776,0.450413223,0.073394495,0.926605504,0,1.000000000,0.227722772,0.772277227,0.565217391,0.434782608,0.600000000,0.400000000,1.000000000,0,\N,\N,0.969924812,0.030075187,1.000000000,0
Sandy Alomar,aloms101,0,1.000000000,0.285714285,0.714285714,0.875000000,0.125000000,0.571428571,0.428571428,0,1.000000000,0,1.000000000,0.166666666,0.833333333,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Jesus Alou,alouj101,0,1.000000000,0.069930069,0.930069930,0.500000000,0.500000000,0.666666666,0.333333333,0.100000000,0.900000000,0,1.000000000,0.111111111,0.888888888,0.666666666,0.333333333,1.000000000,0,1.000000000,0,\N,\N,0.983333333,0.016666666,1.000000000,0
Dell Alston,alstd101,0,1.000000000,0.187500000,0.812500000,0.696969696,0.303030303,0.420560747,0.579439252,0.064516129,0.935483870,0,1.000000000,0.086206896,0.913793103,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Jim Anderson,andej001,0,1.000000000,0.226086956,0.773913043,0.615384615,0.384615384,0.558823529,0.441176470,0.133333333,0.866666666,0,1.000000000,0.153846153,0.846153846,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Mike Anderson,andem101,0,1.000000000,0.382352941,0.617647058,0.769230769,0.230769230,0.578947368,0.421052631,0,1.000000000,0,1.000000000,0.125000000,0.875000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.909090909,0.090909090,1.000000000,0
Rob Andrews,andrr101,0,1.000000000,0.193717277,0.806282722,0.486486486,0.513513513,0.524590163,0.475409836,0.034482758,0.965517241,0,1.000000000,0.196428571,0.803571428,0.636363636,0.363636363,1.000000000,0,1.000000000,0,\N,\N,0.968750000,0.031250000,1.000000000,0
Joaquin Andujar,anduj001,0,1.000000000,0.521739130,0.478260869,0.916666666,0.083333333,0.375000000,0.625000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Tony Armas,armat001,0.008298755,0.991701244,0.292887029,0.715481171,0.885714285,0.114285714,0.491666666,0.508333333,0.049180327,0.950819672,0,1.000000000,0.172413793,0.827586206,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.966101694,0.033898305,1.000000000,0
Alan Ashby,ashba001,0.003521126,0.996478873,0.197879858,0.805653710,0.571428571,0.428571428,0.581250000,0.418750000,0.044776119,0.955223880,0,1.000000000,0.125000000,0.875000000,0.750000000,0.250000000,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Tucker Ashford,ashft001,0,1.000000000,0.260355029,0.739644970,0.704545454,0.295454545,0.522222222,0.477777777,0.069767441,0.930232558,0,1.000000000,0.175000000,0.825000000,0.857142857,0.142857142,0,1.000000000,1.000000000,0,\N,\N,0.957446808,0.042553191,0.500000000,0.500000000
Brian Asselstine,asseb101,0.016806722,0.983193277,0.222222222,0.794871794,0.615384615,0.384615384,0.446153846,0.553846153,0.111111111,0.888888888,0,1.000000000,0.062500000,0.937500000,0,1.000000000,0.500000000,0.500000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Bill Atkinson,atkib101,0,1.000000000,0,1.000000000,\N,\N,0.500000000,0.500000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Rick Auerbach,auerr101,0.017543859,0.982456140,0.339285714,0.678571428,0.631578947,0.368421052,0.523809523,0.476190476,0.400000000,0.600000000,0,1.000000000,0.333333333,0.666666666,0.500000000,0.500000000,0,1.000000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Doug Ault,aultd101,0.008403361,0.991596638,0.254237288,0.754237288,0.466666666,0.533333333,0.619047619,0.380952380,0.166666666,0.833333333,0,1.000000000,0.300000000,0.700000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Jose Baez,baezj101,0,1.000000000,0.218181818,0.781818181,0.583333333,0.416666666,0.571428571,0.428571428,0,1.000000000,0,1.000000000,0.133333333,0.866666666,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Stan Bahnsen,bahns101,0,1.000000000,0.300000000,0.700000000,1.000000000,0,0.500000000,0.500000000,0.333333333,0.666666666,0,1.000000000,0.500000000,0.500000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Bob Bailor,bailb001,0.007763975,0.992236024,0.090766823,0.917057902,0.362068965,0.637931034,0.552631578,0.447368421,0.064171122,0.935828877,0,1.000000000,0.097142857,0.902857142,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Bob Bailey,bailb103,0.008771929,0.991228070,0.336283185,0.672566371,0.500000000,0.500000000,0.559322033,0.440677966,0.230769230,0.769230769,0,1.000000000,0.300000000,0.700000000,0.833333333,0.166666666,1.000000000,0,1.000000000,0,\N,\N,0.969696969,0.030303030,1.000000000,0
Doug Bair,baird001,0,1.000000000,0.307692307,0.692307692,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N
Chuck Baker,bakec101,0,1.000000000,0.298245614,0.701754385,0.882352941,0.117647058,0.758620689,0.241379310,0.142857142,0.857142857,0,1.000000000,0.166666666,0.833333333,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Dusty Baker,baked002,0.005385996,0.994614003,0.200361010,0.805054151,0.594594594,0.405405405,0.490322580,0.509677419,0.202531645,0.797468354,0,1.000000000,0.126984126,0.873015873,0.875000000,0.125000000,1.000000000,0,1.000000000,0,\N,\N,0.986842105,0.013157894,1.000000000,0
Reggie Baldwin,baldr102,0,1.000000000,0.086956521,0.913043478,0.500000000,0.500000000,0.595744680,0.404255319,0.052631578,0.947368421,0,1.000000000,0.111111111,0.888888888,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.964285714,0.035714285,0,1.000000000
Sal Bando,bands101,0.009933774,0.990066225,0.200668896,0.809364548,0.433333333,0.566666666,0.438066465,0.561933534,0.064516129,0.935483870,0,1.000000000,0.143678160,0.856321839,0.760000000,0.240000000,1.000000000,0,1.000000000,0,\N,\N,0.993103448,0.006896551,1.000000000,0
Alan Bannister,banna001,0.008620689,0.991379310,0.191304347,0.817391304,0.545454545,0.454545454,0.528571428,0.471428571,0.090909090,0.909090909,0,1.000000000,0.100000000,0.900000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Floyd Bannister,bannf001,0,1.000000000,0.406250000,0.593750000,0.923076923,0.076923076,0.714285714,0.285714285,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Jim Barr,barrj101,0,1.000000000,0.170212765,0.829787234,1.000000000,0,0.588235294,0.411764705,0.142857142,0.857142857,0,1.000000000,0.083333333,0.916666666,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Randy Bass,bassr101,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N
Don Baylor,bayld001,0.028436018,0.971563981,0.191869918,0.837398373,0.601694915,0.398305084,0.380000000,0.620000000,0.069124423,0.930875576,0,1.000000000,0.084158415,0.915841584,1.000000000,0,\N,\N,0.989189189,0.010810810,1.000000000,0,1.000000000,0,\N,\N
Bob Beall,bealb101,0.004524886,0.995475113,0.286363636,0.718181818,0.428571428,0.571428571,0.567796610,0.432203389,0.058823529,0.941176470,0,1.000000000,0.145833333,0.854166666,0.714285714,0.285714285,0.500000000,0.500000000,1.000000000,0,\N,\N,0.940298507,0.059701492,0.750000000,0.250000000
Charlie Beamon,beamc101,0,1.000000000,0.200000000,0.800000000,0.500000000,0.500000000,0.666666666,0.333333333,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Mark Belanger,belam101,0.015957446,0.984042553,0.254054054,0.762162162,0.585106382,0.414893617,0.468599033,0.531400966,0.090909090,0.909090909,0,1.000000000,0.080000000,0.920000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.969072164,0.030927835,1.000000000,0
Buddy Bell,bellb001,0,1.000000000,0.139414802,0.860585197,0.530864197,0.469135802,0.574285714,0.425714285,0.026845637,0.973154362,0,1.000000000,0.075862068,0.924137931,0.818181818,0.181818181,0.500000000,0.500000000,0.992537313,0.007462686,1.000000000,0,0.980099502,0.019900497,1.000000000,0
Kevin Bell,bellk101,0.014492753,0.985507246,0.352941176,0.661764705,0.791666666,0.208333333,0.612903225,0.387096774,0,1.000000000,0,1.000000000,0.166666666,0.833333333,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Rob Belloir,bellr102,0,1.000000000,0,1.000000000,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
Johnny Bench,bencj101,0.002386634,0.997613365,0.294258373,0.708133971,0.674796747,0.325203252,0.510101010,0.489898989,0.144329896,0.855670103,0,1.000000000,0.204819277,0.795180722,0.823529411,0.176470588,0.666666666,0.333333333,1.000000000,0,\N,\N,0.980198019,0.019801980,0.500000000,0.500000000
Bruce Benedict,beneb001,0,1.000000000,0.169811320,0.830188679,0.555555555,0.444444444,0.612903225,0.387096774,0.083333333,0.916666666,0,1.000000000,0.090909090,0.909090909,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
