name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
Kurt Abbott,abbok002,0.014005602,0.985994397,0.321022727,0.693181818,0.867256637,0.132743362,0.459915611,0.540084388,0.148437500,0.851562500,0.082568807,0.917431192,0.450000000,0.550000000,0.311111111,0.688888888,0.677419354,0.322580645,0.872727272,0.127272727,0.285714285,0.714285714,0.706422018,0.293577981,0.875000000,0.125000000
Mike Aldrete,aldrm001,0,1.000000000,0.274111675,0.725888324,0.648148148,0.351851851,0.563380281,0.436619718,0.032258064,0.967741935,0.066666666,0.933333333,0.410714285,0.589285714,0.304347826,0.695652173,0.875000000,0.125000000,0.909090909,0.090909090,0.666666666,0.333333333,0.775000000,0.225000000,0.888888888,0.111111111
Luis Alicea,alicl001,0.013100436,0.986899563,0.283185840,0.730088495,0.593750000,0.406250000,0.435897435,0.564102564,0.125000000,0.875000000,0.051948051,0.948051948,0.452054794,0.547945205,0.242424242,0.757575757,0.640000000,0.360000000,0.925000000,0.075000000,0,1.000000000,0.750000000,0.250000000,0.823529411,0.176470588
Roberto Alomar,alomr001,0.004608294,0.995391705,0.208333333,0.796296296,0.455555555,0.544444444,0.513513513,0.486486486,0.055555555,0.944444444,0.052287581,0.947712418,0.482758620,0.517241379,0.257142857,0.742857142,0.692307692,0.307692307,0.880000000,0.120000000,0.111111111,0.888888888,0.766081871,0.233918128,0.925000000,0.075000000
Sandy Alomar,aloms001,0.006493506,0.993506493,0.176470588,0.830065359,0.574074074,0.425925925,0.443089430,0.556910569,0.138686131,0.861313868,0.110169491,0.889830508,0.504761904,0.495238095,0.358490566,0.641509433,0.676470588,0.323529411,0.942307692,0.057692307,0.666666666,0.333333333,0.752293577,0.247706422,0.925925925,0.074074074
Moises Alou,aloum001,0.004424778,0.995575221,0.211111111,0.793333333,0.663157894,0.336842105,0.441595441,0.558404558,0.102040816,0.897959183,0.125000000,0.875000000,0.454545454,0.545454545,0.357142857,0.642857142,0.600000000,0.400000000,0.821428571,0.178571428,0.133333333,0.866666666,0.638709677,0.361290322,0.928571428,0.071428571
Rich Amaral,amarr001,0.004081632,0.995918367,0.209016393,0.795081967,0.549019607,0.450980392,0.398963730,0.601036269,0.086206896,0.913793103,0.037735849,0.962264150,0.411764705,0.588235294,0.309523809,0.690476190,0.724137931,0.275862068,0.933333333,0.066666666,0.750000000,0.250000000,0.740259740,0.259740259,0.900000000,0.100000000
Ruben Amaro,amarr002,0,1.000000000,0.227272727,0.772727272,0.600000000,0.400000000,0.312500000,0.687500000,0.181818181,0.818181818,0.222222222,0.777777777,0.285714285,0.714285714,0,1.000000000,0.500000000,0.500000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Brady Anderson,andeb001,0.020161290,0.979838709,0.265432098,0.755144032,0.581395348,0.418604651,0.436974789,0.563025210,0.129353233,0.870646766,0.068571428,0.931428571,0.490797546,0.509202453,0.237500000,0.762500000,0.639344262,0.360655737,0.927710843,0.072289156,0,1.000000000,0.782051282,0.217948717,0.941176470,0.058823529
Garret Anderson,andeg001,0,1.000000000,0.153846153,0.846153846,1.000000000,0,0.545454545,0.454545454,0,1.000000000,0,1.000000000,0.400000000,0.600000000,0.500000000,0.500000000,1.000000000,0,1.000000000,0,\N,\N,0.333333333,0.666666666,1.000000000,0
