name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct,double_per_xb_g,double_per_xb_f,double_per_xb_l
shawn abner,abnes001,0,1.000000000,0.227272727,0.772727272,0.800000000,0.200000000,0.481481481,0.518518518,0,1.000000000,0.071428571,0.928571428,0.230769230,0.769230769,0.666666666,0.333333333,0,1.000000000,0.900000000,0.100000000,0,1.000000000,0.769230769,0.230769230,0.666666666,0.333333333,1.000000000,1.000000000,1.000000000
jim acker,ackej001,0,1.000000000,0.615384615,0.384615384,0.875000000,0.125000000,0.750000000,0.250000000,0,1.000000000,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,0.666666666,0.333333333,1.000000000,0,\N,\N,\N
troy afenir,afent001,0,1.000000000,0.600000000,0.400000000,1.000000000,0,0.666666666,0.333333333,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,0.500000000,0.500000000,1.000000000,0,\N,\N,\N
juan agosto,agosj001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
luis aguayo,agual001,0.022222222,0.977777777,0.318181818,0.704545454,0.800000000,0.200000000,0.438461538,0.561538461,0.054794520,0.945205479,0.043478260,0.956521739,0.242424242,0.757575757,0.312500000,0.687500000,0.636363636,0.363636363,0.980000000,0.020000000,0,1.000000000,0.877192982,0.122807017,0.857142857,0.142857142,1.000000000,1.000000000,0.750000000
rick aguilera,aguir001,0,1.000000000,0.459459459,0.540540540,0.941176470,0.058823529,0.666666666,0.333333333,0,1.000000000,0,1.000000000,0.800000000,0.200000000,0.250000000,0.750000000,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
mike aldrete,aldrm001,0,1.000000000,0.225063938,0.774936061,0.568181818,0.431818181,0.616666666,0.383333333,0.021739130,0.978260869,0,1.000000000,0.344444444,0.655555555,0.290322580,0.709677419,0.727272727,0.272727272,0.864406779,0.135593220,0.375000000,0.625000000,0.851351351,0.148648648,0.909090909,0.090909090,1.000000000,0.800000000,1.000000000
doyle alexander,alexd001,0.030303030,0.969696969,0.375000000,0.656250000,1.000000000,0,0.736842105,0.263157894,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
andy allanson,allaa001,0,1.000000000,0.225000000,0.775000000,0.750000000,0.250000000,0.400000000,0.600000000,0.052631578,0.947368421,0,1.000000000,0.222222222,0.777777777,0.583333333,0.416666666,0.800000000,0.200000000,0.952380952,0.047619047,1.000000000,0,0.894736842,0.105263157,1.000000000,0,\N,\N,1.000000000
bill almon,almob001,0,1.000000000,0.370370370,0.629629629,0.700000000,0.300000000,0.565217391,0.434782608,0,1.000000000,0,1.000000000,0.450000000,0.550000000,0.444444444,0.555555555,0.600000000,0.400000000,1.000000000,0,\N,\N,0.730769230,0.269230769,0.857142857,0.142857142,1.000000000,\N,1.000000000
dave anderson,anded001,0.003597122,0.996402877,0.238267148,0.765342960,0.651515151,0.348484848,0.513089005,0.486910994,0.086021505,0.913978494,0,1.000000000,0.305882352,0.694117647,0.269230769,0.730769230,0.631578947,0.368421052,0.915254237,0.084745762,0.400000000,0.600000000,0.826530612,0.173469387,1.000000000,0,\N,0.333333333,1.000000000
larry andersen,andel001,0,1.000000000,0.714285714,0.285714285,0.800000000,0.200000000,0.500000000,0.500000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N
tony armas,armat001,0,1.000000000,0.148148148,0.851851851,0.916666666,0.083333333,0.483333333,0.516666666,0.096774193,0.903225806,0,1.000000000,0.214285714,0.785714285,0.500000000,0.500000000,0.666666666,0.333333333,0.863636363,0.136363636,0.333333333,0.666666666,0.965517241,0.034482758,1.000000000,0,\N,0.500000000,1.000000000
alan ashby,ashba001,0.002283105,0.997716894,0.228832951,0.773455377,0.520000000,0.480000000,0.595238095,0.404761904,0.039215686,0.960784313,0,1.000000000,0.244897959,0.755102040,0.458333333,0.541666666,0.846153846,0.153846153,0.864864864,0.135135135,0.800000000,0.200000000,0.940000000,0.060000000,0.888888888,0.111111111,1.000000000,1.000000000,1.000000000
paul assenmacher,assep001,0,1.000000000,0.750000000,0.250000000,0.666666666,0.333333333,0,1.000000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N
wally backman,backw001,0,1.000000000,0.223684210,0.776315789,0.632352941,0.367647058,0.665094339,0.334905660,0.042253521,0.957746478,0,1.000000000,0.455882352,0.544117647,0.354838709,0.645161290,0.850000000,0.150000000,0.864864864,0.135135135,0.400000000,0.600000000,0.865248226,0.134751773,1.000000000,0,\N,0.666666666,1.000000000
mark bailey,bailm001,0,1.000000000,0.418918918,0.581081081,0.677419354,0.322580645,0.696969696,0.303030303,0.100000000,0.900000000,0,1.000000000,0.111111111,0.888888888,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.869565217,0.130434782,1.000000000,0,\N,\N,\N
harold baines,bainh001,0.001834862,0.998165137,0.231617647,0.770220588,0.650793650,0.349206349,0.538181818,0.461818181,0.015748031,0.984251968,0,1.000000000,0.232000000,0.768000000,0.862068965,0.137931034,1.000000000,0,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
doug bair,baird001,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
doug baker,baked001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
steve balboni,balbs001,0.004938271,0.995061728,0.322580645,0.682382133,0.746153846,0.253846153,0.469827586,0.530172413,0.056910569,0.943089430,0,1.000000000,0.258620689,0.741379310,0.433333333,0.566666666,0.823529411,0.176470588,0.930232558,0.069767441,0.500000000,0.500000000,0.853211009,0.146788990,0.937500000,0.062500000,1.000000000,1.000000000,0.666666666
jay baller,ballj001,0,1.000000000,0,1.000000000,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
chris bando,bandc001,0,1.000000000,0.186046511,0.813953488,0.700000000,0.300000000,0.574468085,0.425531914,0.016666666,0.983333333,0,1.000000000,0.220338983,0.779661016,0.461538461,0.538461538,0.571428571,0.428571428,0.956521739,0.043478260,1.000000000,0,0.962962962,0.037037037,1.000000000,0,\N,\N,1.000000000
jesse barfield,barfj001,0.004777070,0.995222929,0.307200000,0.697600000,0.734375000,0.265625000,0.560000000,0.440000000,0.022727272,0.977272727,0,1.000000000,0.178294573,0.821705426,0.652173913,0.347826086,0.875000000,0.125000000,0.962264150,0.037735849,0.750000000,0.250000000,0.940476190,0.059523809,1.000000000,0,\N,1.000000000,1.000000000
skeeter barnes,barns001,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
marty barrett,barrm001,0.001650165,0.998349834,0.147107438,0.854545454,0.426966292,0.573033707,0.442176870,0.557823129,0.032520325,0.967479674,0,1.000000000,0.369747899,0.630252100,0.386363636,0.613636363,0.777777777,0.222222222,0.960000000,0.040000000,0.666666666,0.333333333,0.851282051,0.148717948,0.965517241,0.034482758,1.000000000,1.000000000,1.000000000
kevin bass,bassk001,0.006451612,0.993548387,0.189935064,0.816558441,0.658119658,0.341880341,0.546916890,0.453083109,0.059171597,0.940828402,0.006289308,0.993710691,0.227848101,0.772151898,0.388888888,0.611111111,0.636363636,0.363636363,1.000000000,0,\N,\N,0.906862745,0.093137254,0.894736842,0.105263157,1.000000000,\N,0.875000000
don baylor,bayld001,0.062500000,0.937500000,0.240476190,0.826190476,0.584158415,0.415841584,0.411764705,0.588235294,0.056250000,0.943750000,0.026490066,0.973509933,0.333333333,0.666666666,0.448979591,0.551020408,0.851851851,0.148148148,0.938775510,0.061224489,1.000000000,0,0.901785714,0.098214285,1.000000000,0,\N,\N,1.000000000
billy beane,beanb001,0,1.000000000,0.400000000,0.600000000,1.000000000,0,0,1.000000000,0,1.000000000,0,1.000000000,0.375000000,0.625000000,0,1.000000000,0.666666666,0.333333333,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000
bill bean,beanb002,0,1.000000000,0.231884057,0.768115942,0.687500000,0.312500000,0.511111111,0.488888888,0,1.000000000,0,1.000000000,0.363636363,0.636363636,0.625000000,0.375000000,1.000000000,0,0.857142857,0.142857142,1.000000000,0,0.826086956,0.173913043,1.000000000,0,\N,\N,\N
steve bedrosian,bedrs001,0,1.000000000,0.750000000,0.250000000,1.000000000,0,0,1.000000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N
tim belcher,belct001,0,1.000000000,0.400000000,0.600000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.800000000,0.200000000,1.000000000,0,\N,\N,\N
buddy bell,bellb001,0.001721170,0.998278829,0.184482758,0.817241379,0.364485981,0.635514018,0.529702970,0.470297029,0.063157894,0.936842105,0.005617977,0.994382022,0.310734463,0.689265536,0.272727272,0.727272727,0.900000000,0.100000000,0.975409836,0.024590163,0.666666666,0.333333333,0.836448598,0.163551401,0.942857142,0.057142857,1.000000000,0,0.750000000
george bell,bellg001,0.011041009,0.988958990,0.167464114,0.843700159,0.714285714,0.285714285,0.407713498,0.592286501,0.023255813,0.976744186,0,1.000000000,0.171428571,0.828571428,0.472222222,0.527777777,0.684210526,0.315789473,0.982758620,0.017241379,0.333333333,0.666666666,0.939189189,0.060810810,1.000000000,0,\N,1.000000000,0.833333333
jay bell,bellj001,0.007751937,0.992248062,0.304687500,0.703125000,0.794871794,0.205128205,0.432835820,0.567164179,0,1.000000000,0,1.000000000,0.131578947,0.868421052,0.600000000,0.400000000,1.000000000,0,0.969696969,0.030303030,0,1.000000000,0.931034482,0.068965517,1.000000000,0,\N,1.000000000,\N
rafael belliard,bellr001,0.014285714,0.985714285,0.188405797,0.826086956,0.641025641,0.358974358,0.671428571,0.328571428,0.065217391,0.934782608,0,1.000000000,0.302325581,0.697674418,0.384615384,0.615384615,0.750000000,0.250000000,0.966666666,0.033333333,1.000000000,0,0.946808510,0.053191489,1.000000000,0,\N,\N,0.500000000
terry bell,bellt001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
bruce benedict,beneb001,0,1.000000000,0.296296296,0.703703703,0.468750000,0.531250000,0.479452054,0.520547945,0.052631578,0.947368421,0,1.000000000,0.250000000,0.750000000,0.444444444,0.555555555,1.000000000,0,0.962962962,0.037037037,0,1.000000000,0.857142857,0.142857142,1.000000000,0,\N,1.000000000,\N
juan beniquez,benij001,0.007462686,0.992537313,0.203007518,0.804511278,0.722222222,0.277777777,0.535294117,0.464705882,0.050632911,0.949367088,0,1.000000000,0.280000000,0.720000000,0.523809523,0.476190476,0.800000000,0.200000000,0.944444444,0.055555555,0.666666666,0.333333333,0.923076923,0.076923076,1.000000000,0,\N,1.000000000,1.000000000
todd benzinger,benzt001,0.008264462,0.991735537,0.250000000,0.758333333,0.683333333,0.316666666,0.486842105,0.513157894,0.025641025,0.974358974,0,1.000000000,0.407894736,0.592105263,0.354838709,0.645161290,0.850000000,0.150000000,0.933333333,0.066666666,0.666666666,0.333333333,0.851351351,0.148648648,1.000000000,0,\N,1.000000000,1.000000000
dave bergman,bergd001,0.005076142,0.994923857,0.250000000,0.755102040,0.469387755,0.530612244,0.487804878,0.512195121,0.015873015,0.984126984,0,1.000000000,0.193548387,0.806451612,0.250000000,0.750000000,1.000000000,0,0.900000000,0.100000000,0.600000000,0.400000000,0.850000000,0.150000000,0.888888888,0.111111111,1.000000000,0.500000000,\N
tony bernazard,bernt001,0.001814882,0.998185117,0.240000000,0.761818181,0.598484848,0.401515151,0.504531722,0.495468277,0.024390243,0.975609756,0,1.000000000,0.250000000,0.750000000,0.450000000,0.550000000,0.863636363,0.136363636,0.966666666,0.033333333,0.250000000,0.750000000,0.922155688,0.077844311,0.846153846,0.153846153,1.000000000,0.666666666,1.000000000
dale berra,berrd001,0,1.000000000,0.340000000,0.660000000,0.705882352,0.294117647,0.321428571,0.678571428,0,1.000000000,0,1.000000000,0.263157894,0.736842105,0.600000000,0.400000000,0,1.000000000,0.928571428,0.071428571,1.000000000,0,1.000000000,0,\N,\N,\N,\N,1.000000000
damon berryhill,berrd002,0,1.000000000,0.285714285,0.714285714,0.625000000,0.375000000,0.300000000,0.700000000,0.214285714,0.785714285,0,1.000000000,0.363636363,0.636363636,0,1.000000000,0.750000000,0.250000000,1.000000000,0,\N,\N,0.833333333,0.166666666,1.000000000,0,\N,\N,1.000000000
buddy biancalana,bianb001,0,1.000000000,0.338028169,0.661971830,0.916666666,0.083333333,0.466666666,0.533333333,0.083333333,0.916666666,0,1.000000000,0.272727272,0.727272727,0.666666666,0.333333333,1.000000000,0,0.875000000,0.125000000,0.500000000,0.500000000,0.761904761,0.238095238,1.000000000,0,\N,1.000000000,\N
mike bielecki,bielm001,0,1.000000000,0.571428571,0.428571428,1.000000000,0,0.333333333,0.666666666,0.250000000,0.750000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,0.500000000,0.500000000,1.000000000,0,\N,\N,\N
jeff blauser,blauj001,0.016574585,0.983425414,0.286516853,0.730337078,0.666666666,0.333333333,0.483050847,0.516949152,0.081967213,0.918032786,0,1.000000000,0.375000000,0.625000000,0.333333333,0.666666666,0.642857142,0.357142857,0.885714285,0.114285714,0,1.000000000,0.824561403,0.175438596,1.000000000,0,\N,0.500000000,0.800000000
bruce bochy,bochb002,0,1.000000000,0.378048780,0.621951219,0.677419354,0.322580645,0.543478260,0.456521739,0.047619047,0.952380952,0,1.000000000,0.450000000,0.550000000,0.555555555,0.444444444,0.500000000,0.500000000,0.818181818,0.181818181,1.000000000,0,0.960000000,0.040000000,1.000000000,0,\N,\N,1.000000000
randy bockus,bockr001,0,1.000000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
wade boggs,boggw001,0.003120124,0.996879875,0.209702660,0.793427230,0.358208955,0.641791044,0.477434679,0.522565320,0.004545454,0.995454545,0.009132420,0.990867579,0.368663594,0.631336405,0.250000000,0.750000000,0.733333333,0.266666666,0.875912408,0.124087591,0.294117647,0.705882352,0.815920398,0.184079601,0.945945945,0.054054054,1.000000000,1.000000000,0.750000000
barry bonds,bondb001,0.005136986,0.994863013,0.239242685,0.765920826,0.633093525,0.366906474,0.460055096,0.539944903,0.071428571,0.928571428,0.005494505,0.994505494,0.292817679,0.707182320,0.339622641,0.660377358,0.485714285,0.514285714,0.945312500,0.054687500,0.428571428,0.571428571,0.874251497,0.125748502,0.857142857,0.142857142,0.666666666,1.000000000,0.833333333
