name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct
Glenn Abbott,abbog001,0.009049773,0.990950226,0.150684931,0.858447488,0.742424242,0.257575757,0.581673306,0.418326693,0.095238095,0.904761904,0,1.000000000,0.063157894,0.936842105,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Jim Acker,ackej001,0.021390374,0.978609625,0.191256830,0.830601092,0.571428571,0.428571428,0.697560975,0.302439024,0.064516129,0.935483870,0,1.000000000,0.172413793,0.827586206,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.993006993,0.006993006,1.000000000,0
Juan Agosto,agosj001,0.007042253,0.992957746,0.248226950,0.758865248,0.742857142,0.257142857,0.692307692,0.307692307,0,1.000000000,0,1.000000000,0.050000000,0.950000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Doyle Alexander,alexd001,0.001980198,0.998019801,0.168650793,0.833333333,0.658823529,0.341176470,0.444839857,0.555160142,0.051282051,0.948717948,0,1.000000000,0.108108108,0.891891891,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Neil Allen,allen001,0.001584786,0.998415213,0.242857142,0.758730158,0.607843137,0.392156862,0.548589341,0.451410658,0.083333333,0.916666666,0,1.000000000,0.143939393,0.856060606,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Porfi Altamirano,altap001,0.014492753,0.985507246,0.242647058,0.772058823,0.636363636,0.363636363,0.571428571,0.428571428,0.166666666,0.833333333,0,1.000000000,0.280000000,0.720000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.975000000,0.025000000,1.000000000,0
Bud Anderson,andeb101,0,1.000000000,0.222222222,0.777777777,0.574074074,0.425925925,0.454545454,0.545454545,0,1.000000000,0,1.000000000,0.125000000,0.875000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Larry Andersen,andel001,0,1.000000000,0.215909090,0.784090909,0.578947368,0.421052631,0.442307692,0.557692307,0.172413793,0.827586206,0,1.000000000,0.166666666,0.833333333,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Joaquin Andujar,anduj001,0.002551020,0.997448979,0.226342710,0.776214833,0.672316384,0.327683615,0.573849878,0.426150121,0.096590909,0.903409090,0,1.000000000,0.182389937,0.817610062,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N
Luis Aponte,aponl001,0.008547008,0.991452991,0.193965517,0.814655172,0.622222222,0.377777777,0.663934426,0.336065573,0.121951219,0.878048780,0,1.000000000,0.111111111,0.888888888,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.987654320,0.012345679,1.000000000,0
